filename,format,tool,n_components,source_path
e9db4b3ef6f0fa1176bf97243cc0fc4c74049c76,CycloneDX-JSON,cyclonedx-php-composer,49,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e9db4b3ef6f0fa1176bf97243cc0fc4c74049c76
04964dfbf21867803b8f27d0c8726686f458a85f,CycloneDX-JSON,Node.js module,24,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\04964dfbf21867803b8f27d0c8726686f458a85f
90bf8f5a14c0283bbc99f71a048696b542d4aa7f,CycloneDX-JSON,cyclonedx-php-composer,65,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\90bf8f5a14c0283bbc99f71a048696b542d4aa7f
e9f7319daf90402bce0085ddc4838cf9b4e238f2,CycloneDX-JSON,cdxgen,7,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e9f7319daf90402bce0085ddc4838cf9b4e238f2
90326b96d261cccd4fc7935831874afcfae4b8d9,CycloneDX-JSON,cyclonedx-gomod,22,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\90326b96d261cccd4fc7935831874afcfae4b8d9
5aa96c455b29f65a29b90460ae431ae7b540be70,CycloneDX-JSON,cdxgen,31,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5aa96c455b29f65a29b90460ae431ae7b540be70
5b2bb00ab446b291a2a6c9314cf8b50eac33c5e2,CycloneDX-JSON,cyclonedx-gomod,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5b2bb00ab446b291a2a6c9314cf8b50eac33c5e2
6c7f2b3b587426ce4a32fafcb58e046a68aab8a3,CycloneDX-JSON,Node.js module,494,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6c7f2b3b587426ce4a32fafcb58e046a68aab8a3
f52973fe5cf113f2c56cbdb47f16023af7b0b9c9,CycloneDX-JSON,cyclonedx-php-composer,168,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f52973fe5cf113f2c56cbdb47f16023af7b0b9c9
c577273e11d6e721ebd3ef2ad837b664c83424e1,CycloneDX-JSON,cyclonedx-gomod,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c577273e11d6e721ebd3ef2ad837b664c83424e1
5169de27001a9f0a6d975decda002eed89a3e49a,CycloneDX-JSON,Node.js module,1271,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5169de27001a9f0a6d975decda002eed89a3e49a
e93465d1a845d78f0f57567e99d30989f577c07a,CycloneDX-JSON,Node.js module,169,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e93465d1a845d78f0f57567e99d30989f577c07a
e3f59138474ac757e202f884e16a6c91b5589f27,CycloneDX-JSON,Node.js module,1834,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e3f59138474ac757e202f884e16a6c91b5589f27
3d769ddc418a00be75d4cd7f9876fcfa8c0f5b05,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3d769ddc418a00be75d4cd7f9876fcfa8c0f5b05
83414e0c07810498d1abd81df327b4fa5be7d1c0,CycloneDX-JSON,cyclonedx-gomod,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\83414e0c07810498d1abd81df327b4fa5be7d1c0
9aa88518687b5e2b0d89ff8d0980bf396e6e7718,CycloneDX-JSON,CycloneDX Maven plugin,3474,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9aa88518687b5e2b0d89ff8d0980bf396e6e7718
8d6a29bd6fe1ebf2cb5d533a6510410ec17bfc97,CycloneDX-JSON,webpack-plugin,201,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8d6a29bd6fe1ebf2cb5d533a6510410ec17bfc97
eebb997cff9c31460315ecd7a8d190dbd8323b24,CycloneDX-JSON,cyclonedx-library,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\eebb997cff9c31460315ecd7a8d190dbd8323b24
755cad0a2722dbc14a0ed66c0d123344f93a62b8,SPDX-JSON,syft,258,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\755cad0a2722dbc14a0ed66c0d123344f93a62b8
78a3510e0ea9ee029214cca81cc311917cbf9ca0,CycloneDX-JSON,cyclonedx-gomod,18,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\78a3510e0ea9ee029214cca81cc311917cbf9ca0
a991272268dacc067f32eb415aa3e02ac139a3d3,CycloneDX-JSON,Github Extractor,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a991272268dacc067f32eb415aa3e02ac139a3d3
659ebf00b88dfa4fbdb295e73e35649d2064c460,CycloneDX-JSON,cyclonedx-gomod,140,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\659ebf00b88dfa4fbdb295e73e35649d2064c460
2cb74e9db2f258910e93dd05c9000cb703123df8,CycloneDX-JSON,CycloneDX Maven plugin,58,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2cb74e9db2f258910e93dd05c9000cb703123df8
8673a06ef9a62263e06f37573c99f9bd41e1b9e9,CycloneDX-JSON,cyclonedx-gomod,173,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8673a06ef9a62263e06f37573c99f9bd41e1b9e9
67f1e5e2a3eac1c84e739730bf1366c968895bbd,CycloneDX-JSON,Github Extractor,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\67f1e5e2a3eac1c84e739730bf1366c968895bbd
ce8b56ad1884888c67908085028665ad34fac703,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\ce8b56ad1884888c67908085028665ad34fac703
85e6cc02f22371f3cd11b4ae4a0463830aceb4fd,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\85e6cc02f22371f3cd11b4ae4a0463830aceb4fd
a20c6db728593c8697552c4651d35c16d1ec0f05,CycloneDX-JSON,Gemnasium,35,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a20c6db728593c8697552c4651d35c16d1ec0f05
085a227d0e202238235ac0f05e6013c8fb57d69c,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\085a227d0e202238235ac0f05e6013c8fb57d69c
524605308df10bcbe7db3444367ce24527dc77eb,CycloneDX-JSON,cyclonedx-php-composer,45,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\524605308df10bcbe7db3444367ce24527dc77eb
1bdc88d884d19c0159cdf0599faef7d0f1282007,CycloneDX-JSON,Node.js module,4920,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1bdc88d884d19c0159cdf0599faef7d0f1282007
fb64d3bd518dff066302ddc9861a12014492d4f4,CycloneDX-JSON,Node.js module,1463,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fb64d3bd518dff066302ddc9861a12014492d4f4
d9be1881ba0b0079a483ed862b64757699c8e930,CycloneDX-JSON,cdxgen,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d9be1881ba0b0079a483ed862b64757699c8e930
993a693bc6c1400f2a5cb8d0c6f882a2cb1c2747,CycloneDX-JSON,Gemnasium,1160,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\993a693bc6c1400f2a5cb8d0c6f882a2cb1c2747
855af0988a8411857f483fb0770d0c8eca6d397d,CycloneDX-JSON,Github Extractor,48,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\855af0988a8411857f483fb0770d0c8eca6d397d
458814a45ac7e41e7b0892e523ac85a54c26dc20,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\458814a45ac7e41e7b0892e523ac85a54c26dc20
423b30d8ea425b63e4c4295c299f4d8afedc5f42,CycloneDX-JSON,cdxgen,79,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\423b30d8ea425b63e4c4295c299f4d8afedc5f42
402a6e280c97933f9e04670120c8cc734264b9bf,CycloneDX-JSON,cyclonedx-php-composer,1874,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\402a6e280c97933f9e04670120c8cc734264b9bf
912a16c0c2651f87ee310b708f9ee5e92ae2a5a1,CycloneDX-JSON,cdxgen,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\912a16c0c2651f87ee310b708f9ee5e92ae2a5a1
5132701ed5f745b67dd5eb06e232591446b690df,CycloneDX-JSON,Node.js module,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5132701ed5f745b67dd5eb06e232591446b690df
36262ed8a380b12e650fc651e061936a44b1bd42,CycloneDX-JSON,syft,264,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\36262ed8a380b12e650fc651e061936a44b1bd42
8dc3f4e89677372e16c764a9e89bb4757cb17604,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8dc3f4e89677372e16c764a9e89bb4757cb17604
fee872704bd098c678f9022096f484f238f47187,CycloneDX-JSON,cyclonedx-php-composer,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fee872704bd098c678f9022096f484f238f47187
8e59cedd1dd5c38720a294200f0725152be673dd,CycloneDX-JSON,cdxgen,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8e59cedd1dd5c38720a294200f0725152be673dd
d6243c04723ff122a43db7cb2033e0d9eea8297e,CycloneDX-JSON,cdxgen,22,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d6243c04723ff122a43db7cb2033e0d9eea8297e
50ac325f1cfcace95686f78ae4db51e257a1ac4d,CycloneDX-JSON,cdxgen,16,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\50ac325f1cfcace95686f78ae4db51e257a1ac4d
723c3c31bb5c54276c4c0e92cee07930ad6ab737,CycloneDX-JSON,cdxgen,29,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\723c3c31bb5c54276c4c0e92cee07930ad6ab737
e2c8628ae103fa8f865827046701afa066996dff,CycloneDX-JSON,Node.js module,690,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e2c8628ae103fa8f865827046701afa066996dff
53c639d9e445f0c7fbd55fd5f040154a8faf7c23,CycloneDX-JSON,cyclonedx-gomod,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\53c639d9e445f0c7fbd55fd5f040154a8faf7c23
dd581606a7883f5e8a22be3463f15b3af3def663,CycloneDX-JSON,cdxgen,734,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\dd581606a7883f5e8a22be3463f15b3af3def663
241a656e707b2a66eceff5aa85998920b32d9231,CycloneDX-JSON,cdxgen,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\241a656e707b2a66eceff5aa85998920b32d9231
3225c23f12dda6c8048d752f3b0f71d22554aa0d,CycloneDX-JSON,cdxgen,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3225c23f12dda6c8048d752f3b0f71d22554aa0d
20234e8a8f9cfddab13ed3cb764b332fb9938832,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\20234e8a8f9cfddab13ed3cb764b332fb9938832
b74b1d5e99c1c6bc9419212435d87ce2dde7b7aa,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b74b1d5e99c1c6bc9419212435d87ce2dde7b7aa
24c12331545ae17f10802bb745d72e207ba249a2,CycloneDX-JSON,Node.js module,144,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\24c12331545ae17f10802bb745d72e207ba249a2
c6e6d5975d874b0e0c9ab72e1926beb670b19886,CycloneDX-JSON,cdxgen,200,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c6e6d5975d874b0e0c9ab72e1926beb670b19886
eebdd31d5e700f5f0ca4e5dbd00f6e6c3dde64fc,CycloneDX-JSON,Node.js module,1331,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\eebdd31d5e700f5f0ca4e5dbd00f6e6c3dde64fc
4054e206b50f030519ef277fd999197669307906,CycloneDX-JSON,cdxgen,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4054e206b50f030519ef277fd999197669307906
1a621cbd5b9ac914a4c488aa4f01472e6096c759,CycloneDX-JSON,cdxgen,80,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1a621cbd5b9ac914a4c488aa4f01472e6096c759
9b977fb79a54f0eafbe533679b0d23b5cd5dede0,CycloneDX-JSON,cyclonedx-gomod,130,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9b977fb79a54f0eafbe533679b0d23b5cd5dede0
c157e5f47bcb24ad04a3ee6214db86635c6834e6,CycloneDX-JSON,cyclonedx-php-composer,71,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c157e5f47bcb24ad04a3ee6214db86635c6834e6
b10f24759d1fa7f9aca1f879ca42b1adb2f56367,CycloneDX-JSON,cyclonedx-gomod,50,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b10f24759d1fa7f9aca1f879ca42b1adb2f56367
585c7a207650024bfe73ac283db77dc4c751074c,CycloneDX-JSON,cyclonedx-php-composer,1659,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\585c7a207650024bfe73ac283db77dc4c751074c
8bccc62590904e44780343f4bc5cdb9077ff1363,CycloneDX-JSON,Github Extractor,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8bccc62590904e44780343f4bc5cdb9077ff1363
bd7b0da6f85ebecfae771068472edcf30b3e7f43,CycloneDX-JSON,cdxgen,13,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bd7b0da6f85ebecfae771068472edcf30b3e7f43
417589a00d7c6bddece4dc19ab5f7a3d800e1f72,CycloneDX-JSON,cdxgen,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\417589a00d7c6bddece4dc19ab5f7a3d800e1f72
bd4d1d8decd85020cd85456c043ab504ba242875,CycloneDX-JSON,tunnel,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bd4d1d8decd85020cd85456c043ab504ba242875
4bb761144984fecd92eebf54888792f222e7578d,CycloneDX-JSON,Github Extractor,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4bb761144984fecd92eebf54888792f222e7578d
624292277b2429916003cc89ef2c13433e01b1a2,CycloneDX-JSON,Node.js module,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\624292277b2429916003cc89ef2c13433e01b1a2
c9029a324c577cc8c054294b58544ea08bdcf241,CycloneDX-JSON,cyclonedx-php-composer,44,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c9029a324c577cc8c054294b58544ea08bdcf241
92b135f7cc09068253c73d36f6e5e68649df0f8b,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\92b135f7cc09068253c73d36f6e5e68649df0f8b
a30f31238eac67386f8199b805ca2a235b5bea56,CycloneDX-JSON,syft,302,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a30f31238eac67386f8199b805ca2a235b5bea56
7d375c1125b095a60ec5db3d176b3f41f96e387f,SPDX-JSON,syft,169,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7d375c1125b095a60ec5db3d176b3f41f96e387f
f42e00b8ebcde0a1d19998039ee4b6056638c569,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f42e00b8ebcde0a1d19998039ee4b6056638c569
a5d7a5f4141a10383d45c69d418c8d41327738be,CycloneDX-JSON,cdxgen,7,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a5d7a5f4141a10383d45c69d418c8d41327738be
c57d798c2cc7b4cbcbdedceb3c50be3271bc302f,SPDX-JSON,syft,503,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c57d798c2cc7b4cbcbdedceb3c50be3271bc302f
d5ad830bcc403d54c41fe528349ac466f0e47628,CycloneDX-JSON,Gemnasium,343,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d5ad830bcc403d54c41fe528349ac466f0e47628
90a899800f05cc448ceac606ce82ed045bf5f04a,CycloneDX-JSON,Node.js module,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\90a899800f05cc448ceac606ce82ed045bf5f04a
7913d194fb3ab43cb887d43bb5c37ab387a17fee,CycloneDX-JSON,cdxgen,35,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7913d194fb3ab43cb887d43bb5c37ab387a17fee
032380bf5175d37b7b7188bfa053bfefa209dd9f,CycloneDX-JSON,cyclonedx-php-composer,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\032380bf5175d37b7b7188bfa053bfefa209dd9f
9af37ccc063280ce458671881f8e9692ea7bb8db,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9af37ccc063280ce458671881f8e9692ea7bb8db
828af8ae61691426ae4c2fbd1fd2e2d14fc8e04b,SPDX-JSON,syft,375,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\828af8ae61691426ae4c2fbd1fd2e2d14fc8e04b
047ec3089edceb84377e2a103645614cb2c48834,CycloneDX-JSON,syft,92,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\047ec3089edceb84377e2a103645614cb2c48834
dd3df0ca644bb593cf35a953f41f54fe66ccfd0a,CycloneDX-JSON,cdxgen,1100,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\dd3df0ca644bb593cf35a953f41f54fe66ccfd0a
ba3b5058b8d9d93158851bb659ef4ede54aa4cd0,CycloneDX-JSON,Node.js module,819,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\ba3b5058b8d9d93158851bb659ef4ede54aa4cd0
5274332abf2fba9d01ed7b1237a8873e231b37a4,CycloneDX-JSON,cdxgen,235,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5274332abf2fba9d01ed7b1237a8873e231b37a4
c25bd52bb598ec3f5a431f8b5f997e15ba1c8528,CycloneDX-JSON,cyclonedx-php-composer,48,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c25bd52bb598ec3f5a431f8b5f997e15ba1c8528
9d1836eb4aeb6d65af3c7d4acd43b2662297554e,CycloneDX-JSON,Node.js module,53,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9d1836eb4aeb6d65af3c7d4acd43b2662297554e
64e05437d3428b2183d4c6775821e30d47103682,CycloneDX-JSON,Node.js module,1112,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\64e05437d3428b2183d4c6775821e30d47103682
b43f85c7218d5d84b419ca56293715fcf6c5ffbe,CycloneDX-JSON,Node.js module,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b43f85c7218d5d84b419ca56293715fcf6c5ffbe
ada1d676200c082e047e8a34502fc993e3f0a6ec,CycloneDX-JSON,Node.js module,538,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\ada1d676200c082e047e8a34502fc993e3f0a6ec
5469fb8fa51620132d0934f8d33d07d76b817d1a,CycloneDX-JSON,Node.js module,228,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5469fb8fa51620132d0934f8d33d07d76b817d1a
2084fcefaaacb4f1515fc956b471176e953a6556,CycloneDX-JSON,Gemnasium,15,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2084fcefaaacb4f1515fc956b471176e953a6556
334e2427e2f5e1cab4f5538d6a3c2cc459c48c7b,CycloneDX-JSON,cdxgen,21,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\334e2427e2f5e1cab4f5538d6a3c2cc459c48c7b
01034eab37421d004edec97f53396657fe466cb2,CycloneDX-JSON,cdxgen,84,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\01034eab37421d004edec97f53396657fe466cb2
98696ed64b7878a9c7961364ab9bf4bc51da530b,CycloneDX-JSON,cyclonedx-php-composer,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\98696ed64b7878a9c7961364ab9bf4bc51da530b
3ab3d3fc273b11c9080d73655be5915e595ae5be,CycloneDX-JSON,Node.js module,354,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3ab3d3fc273b11c9080d73655be5915e595ae5be
91db7c1ec375d1e5671b80c7a24e797af9a07ff4,SPDX-JSON,syft,200,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\91db7c1ec375d1e5671b80c7a24e797af9a07ff4
0decec50d7ef367a722e5cf6729821367979ad7f,CycloneDX-JSON,Node.js module,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0decec50d7ef367a722e5cf6729821367979ad7f
565612a27daf43fd47642f32f43deb9c32142880,CycloneDX-JSON,cyclonedx-gomod,51,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\565612a27daf43fd47642f32f43deb9c32142880
94a24c950eaa7832ee2370bf0db23010cba0b05b,CycloneDX-JSON,cyclonedx-gomod,109,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\94a24c950eaa7832ee2370bf0db23010cba0b05b
ec5a48233ae0370d00649427e43b13fc5f439ff9,CycloneDX-JSON,Node.js module,2484,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\ec5a48233ae0370d00649427e43b13fc5f439ff9
fdc91dfb4fdb8b78a49fd35425ad4cf9d21ab576,CycloneDX-JSON,cyclonedx-php-composer,194,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fdc91dfb4fdb8b78a49fd35425ad4cf9d21ab576
831874f4fd532c818092324d4df3a96fabc8168e,CycloneDX-JSON,Node.js module,21,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\831874f4fd532c818092324d4df3a96fabc8168e
9c78e738afe6e3484a166c3e9fd1b926291c6f40,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9c78e738afe6e3484a166c3e9fd1b926291c6f40
58b0da41ba5dda4ff9401077426014331591af0f,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,107,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\58b0da41ba5dda4ff9401077426014331591af0f
0d1b3e7b9f26f59922b33b83ab8c2750cab0579d,CycloneDX-JSON,cdxgen,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0d1b3e7b9f26f59922b33b83ab8c2750cab0579d
ba3422d5d4bae67961aee2ce81ca079d1c2173c7,CycloneDX-JSON,cyclonedx-bom,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\ba3422d5d4bae67961aee2ce81ca079d1c2173c7
0bdb3c7f31e9b31416cfe54696b9a40c7b94aa12,CycloneDX-JSON,cdxgen,23,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0bdb3c7f31e9b31416cfe54696b9a40c7b94aa12
f3a67a85b58dc7e7f3fa9a8f58c36b1d8807c2ef,CycloneDX-JSON,cdxgen,180,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f3a67a85b58dc7e7f3fa9a8f58c36b1d8807c2ef
1704b576c766d7dec462035e32679f6f5b73c851,CycloneDX-JSON,Node.js module,2141,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1704b576c766d7dec462035e32679f6f5b73c851
a92e2c35d9c2fa950d177aaac2b83cf5e81b7fa9,CycloneDX-JSON,cdxgen,39,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a92e2c35d9c2fa950d177aaac2b83cf5e81b7fa9
3892111b2dd40f67b97ce418364fdf4fa111b825,CycloneDX-JSON,cyclonedx-php-composer,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3892111b2dd40f67b97ce418364fdf4fa111b825
530a799f09f32d3ad70a5e688dad307a981a2d3e,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\530a799f09f32d3ad70a5e688dad307a981a2d3e
5bcf8c115b9d47504d11a3973732c081a6d0718d,CycloneDX-JSON,cyclonedx-php-composer,43,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5bcf8c115b9d47504d11a3973732c081a6d0718d
abf595bf214126be43c6451fcf9ebcacfba7f65a,CycloneDX-JSON,Node.js module,470,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\abf595bf214126be43c6451fcf9ebcacfba7f65a
b9d52132e14cdca82a8c62ce3216c9d00631f90b,CycloneDX-JSON,Node.js module,1013,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b9d52132e14cdca82a8c62ce3216c9d00631f90b
f0d2c1f0346782bafbb493871b6b0e00322b63aa,CycloneDX-JSON,cyclonedx-gomod,50,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f0d2c1f0346782bafbb493871b6b0e00322b63aa
dc7975cd6eb4d0c8e4612f46fdbe3482737f17fb,CycloneDX-JSON,cdxgen,26,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\dc7975cd6eb4d0c8e4612f46fdbe3482737f17fb
77afd2951a540996cf6f14594ac57eda3ba785d6,SPDX-JSON,syft,150,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\77afd2951a540996cf6f14594ac57eda3ba785d6
6840627b772a49c7583454c4b3fd16e134ed33dd,CycloneDX-JSON,Gemnasium,1123,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6840627b772a49c7583454c4b3fd16e134ed33dd
2f7b0b7f1ea0110ea35e53a2e0732d2220a7cc88,CycloneDX-JSON,cdxgen,19,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2f7b0b7f1ea0110ea35e53a2e0732d2220a7cc88
fb1be78b9b66c6020c275a66199dc5dcd0dc464b,CycloneDX-JSON,Node.js module,1212,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fb1be78b9b66c6020c275a66199dc5dcd0dc464b
d1a33fc85eb7006543c9c3d00ac496c4e1f0fd26,SPDX-JSON,syft,404,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d1a33fc85eb7006543c9c3d00ac496c4e1f0fd26
bfc8de8d172db2cc5ccaf5c9c7f72cad0c42b1bf,CycloneDX-JSON,Node.js module,3297,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bfc8de8d172db2cc5ccaf5c9c7f72cad0c42b1bf
87e5660638b55834a0a0197db314226229bf24bd,CycloneDX-JSON,cyclonedx-php-composer,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\87e5660638b55834a0a0197db314226229bf24bd
fbfe19e80eba49c9edf4e938bf28958bc86fc42e,CycloneDX-JSON,cdxgen,16,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fbfe19e80eba49c9edf4e938bf28958bc86fc42e
cadd786c27bba8cae9541d5e048abd7ab255a587,CycloneDX-JSON,cdxgen,1056,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cadd786c27bba8cae9541d5e048abd7ab255a587
8ef94f48fc57795f396768aad80df78f64c81196,CycloneDX-JSON,cdxgen,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8ef94f48fc57795f396768aad80df78f64c81196
fcd9f59682b8f1d5da3a0c31044e2c35975bf243,CycloneDX-JSON,cyclonedx-gomod,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fcd9f59682b8f1d5da3a0c31044e2c35975bf243
8016e77822da9387a58cdd313918234a8eaeba13,CycloneDX-JSON,Node.js module,90,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8016e77822da9387a58cdd313918234a8eaeba13
1e2ab277967eed46c03363ba02ccd96700b234ed,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1e2ab277967eed46c03363ba02ccd96700b234ed
