filename,format,tool,n_components,B1_result,B1_score,B1_detail,B2_result,B2_score,B2_detail,B3_result,B3_score,B3_detail,B4_result,B4_score,B4_detail
9e8ce8643475ed5716b9d9fa20a4134960555bcd,CycloneDX-JSON,Node.js module,146,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
9e8e609010941ed09f183110b75e1bfa643a9b74,CycloneDX-JSON,syft,209,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 9 unknown (of 9 checked)",FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.889,"32/36 license IDs are valid SPDX; invalid examples: BSD-3, LicenseRef-GPL-2.0-only-with-libgit2-exception"
9e9ef8ab30fcec69866c69c1df2ea129b8c52e25,CycloneDX-JSON,cdxgen,19,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 17 unknown (of 19 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.789,"15/19 license IDs are valid SPDX; invalid examples: ZPL 2.1, Apache License 2.0, Expat license"
9ed5dbd18b2481c3fecdfacb658ac35aa2bc91b8,CycloneDX-JSON,cdxgen,10,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 8 unknown (of 10 checked)",PASS,1.0,10/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9f085ab346dcf81ec64de431d23fbe1888578ef5,CycloneDX-JSON,cdxgen,13,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 11 unknown (of 13 checked)",PASS,1.0,13/13 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9f178e41f640ac85bc711e3ade10c04107f9b112,SPDX-JSON,syft,111,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 4 unknown (of 4 checked)",PARTIAL,0.067,1/15 PURLs resolved successfully,PASS,1.0,60/60 license IDs are valid SPDX
9f1d1236eec1382853638ba017de1adda079f918,CycloneDX-JSON,Node.js module,339,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
9f1ee57cd4142073011910fe3953361be9001c76,CycloneDX-JSON,cyclonedx-gomod,19,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 18 unknown (of 18 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9f24c3b8d741d066405d8e5f5ad4c6af9e496539,CycloneDX-JSON,cyclonedx-gomod,164,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9f50a5e344c423ecc2e05b8826682a777af5e07e,SPDX-JSON,syft,21,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,40/40 license IDs are valid SPDX
9f65fb61a5aae62a034bb7a6244cc2f9379940fb,CycloneDX-JSON,cyclonedx-gomod,149,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 29 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9f6996fbbcdc3b8da1e4c5f22786c110baa4a8d2,CycloneDX-JSON,Node.js module,767,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
9f6ea90f63be2d590b558bdbd71d3a3b88163687,SPDX-JSON,syft,212,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 8 unknown (of 9 checked)",PARTIAL,0.2,3/15 PURLs resolved successfully,PASS,1.0,60/60 license IDs are valid SPDX
9f806dd208142932653ba5ba28da9ab0fad0a32c,CycloneDX-JSON,cdxgen,17,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 3 EOL, 14 unknown (of 17 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.444,"4/9 license IDs are valid SPDX; invalid examples: BSD, MIT license, GPLv3+"
9f99e4e0d8a31c00b86675cbfef8ce959ae7b731,CycloneDX-JSON,gh-sbom,93,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 20 unknown (of 20 checked)",PARTIAL,0.333,5/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
9fa09b99190a8c06ebc6c638557a2b25e82f1d29,CycloneDX-JSON,Node.js module,244,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
9fa9b159be726c4a463102ba9e897100632a3955,CycloneDX-JSON,cdxgen,1321,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9faf4ea94b7e9a4c594ed99116a8cefaa3762db0,CycloneDX-JSON,cdxgen,734,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9fbcbc34548008020ecd8cbcb83d5c9dc2b23dca,CycloneDX-JSON,cdxgen,19,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 19 unknown (of 19 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9fd19e44fbc8f5e41bb0bf8a9aa4c16d71ee1f30,CycloneDX-JSON,${project.name},160,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.818,"18/22 license IDs are valid SPDX; invalid examples: Eclipse Public License v2.0, Bouncy Castle Licence, BSD License"
9fd45bf8d4c201f2075e543f0b8478eded5c5612,CycloneDX-JSON,syft,15,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/14 PURLs resolved successfully,PASS,1.0,16/16 license IDs are valid SPDX
9fd762df2227667823165728d51e52dc6781ee46,CycloneDX-JSON,Node.js module,10,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 9 unknown (of 10 checked)",PASS,1.0,10/10 PURLs resolved successfully,PARTIAL,0.222,"2/9 license IDs are valid SPDX; invalid examples: BSD, BSD License, public domain, Python, 2-Clause BSD, GPL 3 see COPYING.txt"
9fdc7532a8002b78369527c313d4d6effe8a0c73,CycloneDX-JSON,npm,51,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
9fddaba6d73cd0dbfd20441f6a4e319e06e6d894,CycloneDX-JSON,cyclonedx-gomod,105,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 29 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
9fe81b7bf9f3f77363859f7d50b17a4f6065e39a,CycloneDX-JSON,cdxgen,29,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.333,"1 supported, 2 EOL, 26 unknown (of 29 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.364,"8/22 license IDs are valid SPDX; invalid examples: Python Software Foundation License, BSD, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
9fef6f7d658053b7671aa75d0e878907a9007091,CycloneDX-JSON,cdxgen,10,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 3 EOL, 7 unknown (of 10 checked)",PASS,1.0,10/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a004ca91ab69ba408f4c069d56fd08628161b4a2,CycloneDX-JSON,Gemnasium,58,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a013a4bcff214d9a8f8c5527e62c46496bc098a0,CycloneDX-JSON,cdxgen,16,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a0146379ed25688780d2452df9914d7a52b7f513,CycloneDX-JSON,cdxgen,37,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.25,"1 supported, 3 EOL, 26 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.241,"7/29 license IDs are valid SPDX; invalid examples: Python Software Foundation License, MIT License, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
a024aaa55a0cf855501da59eef0a0be3e30f0082,CycloneDX-JSON,cdxgen,20,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 20 unknown (of 20 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a02544d86582b1661fb2346053cf304e777185dc,CycloneDX-JSON,Node.js module,2774,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a0548695e9afd1b5b2870c42ef839543b3dad53f,CycloneDX-JSON,Github Extractor,6,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 6 unknown (of 6 checked)",PASS,1.0,6/6 PURLs resolved successfully,PARTIAL,0.167,"1/6 license IDs are valid SPDX; invalid examples: Apache 2.0, Apache License 2.0, Python Software Foundation License"
a073e26d36e052d69c0add19d05e44f770751f2e,CycloneDX-JSON,Node.js module,22,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 21 unknown (of 21 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a07cbefa6db8b708ad0147712084381478152048,CycloneDX-JSON,Node.js module,297,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 29 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.433,"13/30 license IDs are valid SPDX; invalid examples: ISC license, BSD, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
a09b7c9c06cb376cc7934e21eb2e0f72c992651d,CycloneDX-JSON,cdxgen,1321,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a0a58e4f560b39951f9ef5d1c08f75f329d4b5e8,CycloneDX-JSON,cyclonedx-npm,436,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a0a90ee6207cb8acaeecd80d804573a116f00bea,CycloneDX-JSON,unknown,8,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,SKIP,0.0,No PURLs found in SBOM,SKIP,0.0,No license data to validate — A11 failed
a0b39304a4b1325d9f0a57313925400168519d9e,CycloneDX-JSON,snyk-cli,568,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a0ba75f574b9244bdb119534f28896d2f27a5984,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 6 unknown (of 6 checked)",PASS,1.0,6/6 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a0cf48338a651c0ef46761ef48eaba9d3ece53da,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 7 unknown (of 7 checked)",PASS,1.0,9/9 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a0d7a7924fdb548ac9222a575ebc033eb63336c0,CycloneDX-JSON,Node.js module,1305,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a0e5db61580e0466178083ede16ff2f10dedef27,CycloneDX-JSON,Node.js module,1919,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a0fb499401dc12052561acef3b624a2269851af6,CycloneDX-JSON,CycloneDX Maven plugin,19,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 19 unknown (of 19 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.867,"26/30 license IDs are valid SPDX; invalid examples: GNU General Public License, version 2 with the GNU Classpath Exception"
a10babf8bfccfa8084bfa46879be051dafc14ce7,CycloneDX-JSON,Node.js module,38,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
a11ceb6d04d1fd8a0eaded08277b61434640a5a7,CycloneDX-JSON,cdxgen,20,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a136a4b185a9b7cb9d742bcc327889a4003a2c6c,CycloneDX-JSON,Github Extractor,17,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 16 unknown (of 17 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.2,"3/15 license IDs are valid SPDX; invalid examples: Boost Software License, BSD-3, BSD"
a13d23646f1c6831f8c616563a95b632fb7ccda9,CycloneDX-JSON,cdxgen,26,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.2,"1 supported, 4 EOL, 21 unknown (of 26 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a13da61d99583f87b450c1c94867d1e86323ba9c,CycloneDX-JSON,Github Extractor,7,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 7 unknown (of 7 checked)",PASS,1.0,7/7 PURLs resolved successfully,FAIL,0.0,"0/3 license IDs are valid SPDX; invalid examples: CC0, BSD, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
a146d8fe23905b453123882e6cbb3893867f8479,CycloneDX-JSON,cyclonedx-php-composer,158,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a14a39cad4c4396adec79f963816c200f51f507e,CycloneDX-JSON,cyclonedx-gomod,25,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 24 unknown (of 25 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a150562467c22fd92f64808021b9e2a612920cd3,SPDX-JSON,syft,121,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 2 unknown (of 4 checked)",PARTIAL,0.267,4/15 PURLs resolved successfully,PASS,1.0,60/60 license IDs are valid SPDX
a15295100f95b712cafbfcb5f05be5a18f75b368,CycloneDX-JSON,cdxgen,28,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 5 EOL, 23 unknown (of 28 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a1618b4c2852224d79e85d73d3f5868982c73467,CycloneDX-JSON,Node.js module,26,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 24 unknown (of 26 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.318,"7/22 license IDs are valid SPDX; invalid examples: Apache 2.0, BSD"
a1750abecbd895d0934edd5a33447ae44a6f5e13,CycloneDX-JSON,Github Extractor,19,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 18 unknown (of 19 checked)",PARTIAL,0.933,14/15 PURLs resolved successfully,PARTIAL,0.333,"4/12 license IDs are valid SPDX; invalid examples: MIT License, LGPLv3, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
a1aeeb6b7d179c3a36ded7ce1c29f9912ba06b81,CycloneDX-JSON,cdxgen,33,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 3 EOL, 27 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a1b595a3ae951ea571a2d27fba2e224ba92b3060,CycloneDX-JSON,cdxgen,1543,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a1b6391396aff84670e75d99942eebd0b70dab33,CycloneDX-JSON,cyclonedx-gomod,27,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 24 unknown (of 26 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a1b6621a277e568a8e7176ee021aab6db58f7c26,CycloneDX-JSON,cyclonedx-gomod,9,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 8 unknown (of 8 checked)",PASS,1.0,9/9 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a1cbe71f6c3b2f615ae68ba64f9ed5b213390936,CycloneDX-JSON,Node.js module,1185,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a1dee3d207a3c4491e81eb8871d0d636b31ba14e,CycloneDX-JSON,npm,765,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a1ef91aaed530f620f31fabd9784bbb4b9b29473,CycloneDX-JSON,cyclonedx-bom,6,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 6 unknown (of 6 checked)",PASS,1.0,6/6 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a1fecdb5d5583e81f74c8bf8fbb690c8d404620b,CycloneDX-JSON,cdxgen,346,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.25,"1 supported, 3 EOL, 26 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.3,"9/30 license IDs are valid SPDX; invalid examples: Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license., PSF, Python Software Foundation License"
a203738df93de63598445c80809c44404db55bf6,SPDX-JSON,github.com,143,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 29 unknown (of 29 checked)",PARTIAL,0.933,14/15 PURLs resolved successfully,PASS,1.0,1/1 license IDs are valid SPDX
a207d67aed0a40ce1627b499e06a79e331f0f8c5,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,SKIP,0.0,No PURLs found in SBOM,SKIP,0.0,No license data to validate — A11 failed
a20c6db728593c8697552c4651d35c16d1ec0f05,CycloneDX-JSON,Gemnasium,35,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a21ff817e7e5a6270d381f132325f84839fe0f12,CycloneDX-JSON,Github Extractor,22,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.333,"1 supported, 2 EOL, 19 unknown (of 22 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.158,"3/19 license IDs are valid SPDX; invalid examples: ZPL 2.1, MIT License, PSF"
a22025452faa41e031fc97d09d63bd9fb85bfe2a,CycloneDX-JSON,cdxgen,43,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a2220b1c97fe4b5181e403b0a7bf253cc1ce4b9a,CycloneDX-JSON,Node.js module,1789,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: ZPL 2.1
a22350a09f21079c6f713279264aa7f77c2f49d8,CycloneDX-JSON,Node.js module,1035,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a22ff0e69f97d12c928ab44e153aef36b771ca9e,CycloneDX-JSON,cdxgen,10,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a238b16a663ad151980863550fd700941c95a74f,CycloneDX-JSON,Github Extractor,16,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.5,"1 supported, 1 EOL, 14 unknown (of 16 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.333,"4/12 license IDs are valid SPDX; invalid examples: BSD, PSF"
a24deead83975ddd60cde5d0f76870e8afab01e5,CycloneDX-JSON,cdxgen,34,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a251e541a7267aa193a3af13ef9116c139df8f08,CycloneDX-JSON,cdxgen,5,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 5 unknown (of 5 checked)",PASS,1.0,5/5 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a257adcc401496f0f15304906c44940c257a757d,CycloneDX-JSON,Node.js module,582,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a271e6e37cf0ebbc808c1fc06e82a3fb81175e25,CycloneDX-JSON,syft,449,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.754,"89/118 license IDs are valid SPDX; invalid examples: GPLv2+, public-domain, GPL"
a27201e8f911664e28ce2cdb8a2938b9eebdb8a3,CycloneDX-JSON,cyclonedx-php-composer,83,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
a27512da1f576641f33c2c60f291716c01fafd52,CycloneDX-JSON,syft,540,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 11 unknown (of 11 checked)",PARTIAL,0.2,3/15 PURLs resolved successfully,PASS,1.0,50/50 license IDs are valid SPDX
a289d6946d90e214900971021b789c01e716b576,CycloneDX-JSON,syft,20,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.81,"17/21 license IDs are valid SPDX; invalid examples: license, 2-clause, BSD-like"
a2a12a6ec9477b1f5df49499c263548890e8f81d,CycloneDX-JSON,syft,240,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 12 unknown (of 14 checked)",PARTIAL,0.533,8/15 PURLs resolved successfully,PARTIAL,0.836,"51/61 license IDs are valid SPDX; invalid examples: Apache 2, Apache 2.0, MIT License"
a2a7613a443ead23379ee213ef65e46f7586d5ea,CycloneDX-JSON,Gemnasium,1095,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a2b5cf83413dd05f5583e159db914011d218b2bf,CycloneDX-JSON,Node.js module,16,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 15 unknown (of 16 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.214,"3/14 license IDs are valid SPDX; invalid examples: ZPL 2.1, BSD-3, Python Software Foundation License"
a2bff27b31efbd8407031f68bbe6a6151cf5caf2,CycloneDX-JSON,Github Extractor,6,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 6 unknown (of 6 checked)",PASS,1.0,6/6 PURLs resolved successfully,PARTIAL,0.5,"2/4 license IDs are valid SPDX; invalid examples: MIT License, BSD"
a2c4d816db8171464bc2550857f1bad5f04dd8c7,CycloneDX-JSON,cdxgen,10,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
a2d1173dd7ba8036c31e43eb48608e1b775c50cd,SPDX-JSON,syft,1312,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 28 unknown (of 28 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
